id,title,type,ref,area
6185,Проліски,4,2d85bf49-dc2f-11e4-8a92-005056887b8d,10
6186,Промінь (Волинська обл.),4,0c89bba5-de42-11ea-80fb-b8830365bd04,3
6187,Просикуряни,4,4fa575e6-bafb-11ea-a970-b8830365ade4,24
6188,Просторе,4,93a5e6e8-1aae-11ea-8c15-0025b502a06e,8
6189,Просяна (Синельниківський р-н),2,244d3593-b5c3-11e4-a77a-005056887b8d,4
6190,Просяне,4,7812e45a-e68c-11e9-b48a-005056b24375,20
6191,Протопопівка,4,e7cb97d4-76f9-11e9-898c-005056b24375,20
6192,Протопопівка (Кіровоградська обл.),4,064187ff-8856-11e9-898c-005056b24375,11
6193,Протопопівка (Одеська обл.),4,9fa49e58-20b7-11ea-b89e-0025b501a04b,15
6194,Прохорів,4,f6e0a3b3-4625-11ec-80fb-b8830365bd04,25
6195,Проців,4,326cd257-76f3-11e9-898c-005056b24375,10
6196,Прошова,4,0fdc1ba5-58fd-11ec-80fb-b8830365bd04,19
6183,Проїждже,4,4f254016-a0f4-11ea-a970-b8830365ade4,12
6197,Пруди,4,57ba92d2-5900-11ec-80fb-b8830365bd04,18
6198,Прут,4,3a8b22b8-c2e2-11eb-80fb-b8830365bd04,24
6199,Прутівка,4,7c15a196-9e50-11e9-898c-005056b24375,9
6200,Прядівка,4,9a2e3e6a-8cb5-11e3-b441-0050568002cf,4
6201,Пряжів,4,821e3095-463b-11ed-a361-48df37b92096,6
6202,Прямобалка (Одеська обл.),4,726e2fde-ec58-11ea-80fb-b8830365bd04,15
6203,Пугач,4,cf7240fe-4e4c-11ed-a361-48df37b92096,17
6204,Пугачівка,4,746c3720-fe92-11eb-80fb-b8830365bd04,23
6205,Пугачівка (Уманський р-н.),4,972f8b4f-1a48-11ed-a361-48df37b92096,23
6206,Пудлівці,4,8419c03f-1a1e-11eb-80fb-b8830365bd04,22
6207,Пужайкове,4,143150e0-07e2-11eb-80fb-b8830365bd04,15
6208,Пужники,4,d0ce68cb-4e4a-11ed-a361-48df37b92096,9
6209,Пузирі,4,da86c217-b797-11e9-8c22-005056b24375,16
6210,Пулини,2,69da41d2-3f5d-11de-b509-001d92f78698,6
6211,Пултівці,4,0b6140c3-67d7-11eb-80fb-b8830365bd04,2
6212,Пульмо,4,358842a8-883e-11e9-898c-005056b24375,3
6213,Пурпурівка,4,17b6081f-3b1c-11ec-80fb-b8830365bd04,11
6214,Пустельникове,4,6dab8457-29bf-11eb-80fb-b8830365bd04,11
6215,Пустинки,4,c35446ba-50f4-11ec-80fb-b8830365bd04,25
6216,Пустоварівка,4,1e0ee7e3-c345-11e9-b0c5-005056b24375,10
6218,Пустовійтове,4,76405d92-735d-11ea-a970-b8830365ade4,16
6217,Пустовійтівка,4,2f0ad0f0-8746-11eb-80fb-b8830365bd04,18
6219,Пустовіти,4,90e4a872-cf39-11e9-b0c5-005056b24375,10
6221,Пустомити,1,000655ca-4079-11de-b509-001d92f78698,13
6220,Пустоіванне,4,67d14006-4f17-11ea-b89e-0025b501a04b,17
6222,Путивль,1,db5c8969-391c-11dd-90d9-001a92567626,18
6223,Путила,2,06f8798a-4079-11de-b509-001d92f78698,24
6224,Путиловичі,4,e1014dad-3e43-11eb-80fb-b8830365bd04,6
6225,Путрине,4,152bc740-9608-11eb-80fb-b8830365bd04,24
6226,Путринці,4,6d6a6438-fe92-11eb-80fb-b8830365bd04,22
6227,Путятинці,4,cd27ebb2-e5e6-11e9-b48a-005056b24375,9
6228,Пухівка,4,c23f5b16-7d6f-11e9-898c-005056b24375,10
6229,Пушкарівка,4,e4f28d5c-ff77-11e8-ad0d-005056b24375,4
6231,Пушкове,4,670d6bdd-76f5-11e9-898c-005056b24375,11
6230,Пушкіно,4,f1c902af-e66f-11e9-b48a-005056b24375,7
6232,Пуща-Водиця (Київ),1,8831d2ad-e66d-11e9-b48a-005056b24375,10
6233,Пчани,4,b535ffe7-4d38-11ec-80fb-b8830365bd04,13
6234,Пшеничники,4,1037a52f-b7bc-11e9-8c22-005056b24375,9
6235,Пшеничники (Долинський р-н),4,0fc8e22b-4627-11ec-80fb-b8830365bd04,9
5768,Південне (Білгород-Дністровський р-н),4,00ddcfae-4d3c-11ec-80fb-b8830365bd04,15
5769,Південне (Харківський р-н),1,993f78ba-556a-11e5-8d8d-005056887b8d,20
5770,Північне,2,6edd6e0b-175d-11e6-971e-005056887b8d,5
5771,Півці,4,cf75f5cb-4638-11ed-a361-48df37b92096,10
5772,Під'ярків,4,3d134ab5-5f8a-11ec-80fb-b8830365bd04,13
5773,Підбережжя,4,8937b53a-8838-11e9-898c-005056b24375,9
5774,Підбереззя,4,4d84c03b-b81e-11e9-8c22-005056b24375,3
5775,Підберізці,4,3213bbe6-e675-11e9-b48a-005056b24375,13
5776,Підберізці (Тернопільська обл.),4,f80e56bb-be26-11eb-80fb-b8830365bd04,19
5778,Підбуж,2,16e8f2a5-abca-11e6-b5da-005056887b8d,13
5777,Підбірці,4,2e1b7e72-b79b-11e9-8c22-005056b24375,13
5779,Підвальне,4,1996ebb9-7147-11eb-80fb-b8830365bd04,24
5780,Підвербці,4,9951ef79-e58e-11eb-80fb-b8830365bd04,9
5781,Підвиноградів,4,bc2447d3-884a-11e9-898c-005056b24375,7
5782,Підвисоке,4,670d6c07-76f5-11e9-898c-005056b24375,11
5783,Підвисоке (Івано-Франківська обл.),4,cba49635-e5ed-11e9-b48a-005056b24375,9
5784,Підвисоке (Тернопільська обл.),4,a1a117ee-bdf5-11eb-80fb-b8830365bd04,19
5785,Підволочиськ,2,06f878ea-4079-11de-b509-001d92f78698,19
5786,Підгайне,4,1b408180-7fe8-11ea-a970-b8830365ade4,10
5787,Підгайці (Кіровоградська обл.),4,ee461bb6-7dd3-11eb-80fb-b8830365bd04,11
5788,Підгайці (Луцький р-н),4,790b2a24-898e-11e8-8acc-005056b2fc3d,3
5789,Підгайці (Млинівський р-н),4,1752a094-76f8-11e9-898c-005056b24375,17
5790,"Підгайці (Підгаєцький р-н., Тернопільська обл.)",1,06f878fa-4079-11de-b509-001d92f78698,19
5791,Підгайці (Шумський р-н),4,ab25bb81-e593-11eb-80fb-b8830365bd04,19
5792,Підгайчики,4,813d01fa-884f-11e9-898c-005056b24375,9
5793,Підгайчики (Золочівський р-н),4,2cc86db8-a0f6-11ea-a970-b8830365ade4,13
5794,Підгайчики (Львівська обл.),4,6942b329-9e57-11e9-898c-005056b24375,13
5804,Підгорб,4,4a60ca4a-9e41-11e9-898c-005056b24375,7
5806,Підгородна,4,4a3e899e-882c-11e9-898c-005056b24375,14
5807,Підгородне (Дніпропетровська обл.),1,203f1d66-1eb5-11e3-b000-0050568002cf,4
5808,"Підгородне (Золочівський р-н., Львівська обл.)",4,f0b6fb41-cf1c-11e9-b0c5-005056b24375,13
5809,"Підгородне (Тернопільс. р-н., Тернопільська обл.)",4,f9399a10-b7c0-11e9-8c22-005056b24375,19
5810,Підгородці (Львівська обл.),4,870b90d4-9e67-11e9-898c-005056b24375,13
5805,Підгорівка,3,37e74c43-6de0-11e6-a9f2-005056887b8d,12
5795,Підгір'я,4,0b2e1fca-cf46-11e9-b0c5-005056b24375,9
5796,Підгірне,4,7f201f6b-fedf-11e9-91ff-0025b501a04b,8
5797,Підгірне (Закарпатська обл.),4,3447cefa-735c-11ea-a970-b8830365ade4,7
5798,Підгірне (Запорізька обл.),4,dc132f2b-8744-11eb-80fb-b8830365bd04,8
5799,Підгірне (Львівська обл.),4,3d06409f-0fe1-11eb-80fb-b8830365bd04,13
5800,Підгірне (Одеська обл.),4,11d946a1-b7aa-11e9-8c22-005056b24375,15
5801,Підгірці,4,3e1b7ea2-885a-11e9-898c-005056b24375,13
5802,Підгірці (Київська обл.),4,8aee950e-b796-11e9-8c22-005056b24375,10
5803,Підгірці (Львівська обл.),4,d891986b-6545-11ea-a970-b8830365ade4,13
5811,Піддністряни,4,7dc52a82-b6f4-11eb-80fb-b8830365bd04,13
5812,Піддубці,4,02376ac4-ff89-11e8-ad0d-005056b24375,3
5813,Підзамочок,4,2ddcafad-0cf7-11ea-8c15-0025b502a06e,19
5814,Підзамче,4,4d9b91db-0c98-11ea-8c15-0025b502a06e,17
5815,Підзахаричі,4,fd7a977b-64ce-11e9-898c-005056b24375,24
5816,Підзвіринець,4,e75b736a-b6ef-11eb-80fb-b8830365bd04,13
5817,Підкамінь,2,4b73abf0-882d-11e9-898c-005056b24375,13
5818,Підкормілля,4,ec6b05d2-d971-11eb-80fb-b8830365bd04,3
5819,Підлиман,4,908c1c1c-e68d-11e9-b48a-005056b24375,20
5820,Підлипне,4,f2683685-3e3b-11eb-80fb-b8830365bd04,18
5831,Підлозці,4,e3d8dc41-4659-11ec-80fb-b8830365bd04,17
5832,Підлуби,4,5d766378-b79d-11e9-8c22-005056b24375,6
5833,Підлужжя,4,c71cb042-b7bb-11e9-8c22-005056b24375,9
5821,Підлісне,4,25953ef9-bafd-11ea-a970-b8830365ade4,12
5822,Підлісне,4,25c25c2a-1c5b-11ed-a361-48df37b92096,2
5823,Підлісне (Кіровоградська обл.),4,9523ea19-7302-11e9-898c-005056b24375,11
5824,"Підлісне (Миколаївська обл.,Новоодеський р-н)",4,3d5fb65d-0fdf-11eb-80fb-b8830365bd04,14
5825,Підлісний Мукарів,4,0c1c2c89-6543-11ea-a970-b8830365ade4,22
5826,Підлісний Олексинець,4,0b4c47b2-5f65-11ec-80fb-b8830365bd04,22
5827,Підліснівка,4,130adf43-464e-11ec-80fb-b8830365bd04,18
5828,Підлісся (Івано-Франківська обл.),4,f7f07170-c77a-11ea-a970-b8830365ade4,9
5829,Підлісся (Тернопільська обл.),4,289f7344-6f95-11ed-a361-48df37b92096,19
5830,Підлісці,4,682ebe6d-9e05-11eb-80fb-b8830365bd04,19
5834,Підманове,4,ec87fcbf-dab3-11e9-b48a-005056b24375,3
5836,Підмихайля,4,387f8851-cf47-11e9-b0c5-005056b24375,9
5835,Підмихайлівці,4,49413ba8-30aa-11ec-80fb-b8830365bd04,9
5837,Підопригори,4,e008d964-7d6c-11e9-898c-005056b24375,18
5838,Підпечери,4,1037a544-b7bc-11e9-8c22-005056b24375,9
5839,Підплеша,4,6e0883a8-6546-11ea-a970-b8830365ade4,7
5840,Підполоззя,4,973d7c80-07e1-11eb-80fb-b8830365bd04,7
5841,Підруддя,4,20295998-3f41-11ed-a361-48df37b92096,6
5842,Підрясне,4,a511271d-a0fb-11ea-a970-b8830365ade4,13
5843,Підставки,4,2c16449c-cf43-11e9-b0c5-005056b24375,18
5844,Підставки (Черкаська обл.),4,82eb7266-000a-11eb-80fb-b8830365bd04,23
5845,Підцир'я,4,1e2b980c-3b1d-11ec-80fb-b8830365bd04,3
5846,Пізники,4,ef0279ff-b7bd-11e9-8c22-005056b24375,16
5848,Пійло,4,36d25071-cf48-11e9-b0c5-005056b24375,9
5849,Піківець,4,af5a0203-c33b-11e9-b0c5-005056b24375,23
5850,Пільний Олексинець,4,7ae55814-c33d-11e9-b0c5-005056b24375,22
5851,Пінчуки,4,77bf5e9d-82d0-11e9-898c-005056b24375,10
5852,Пірнове,4,ee9660e9-9e35-11e9-898c-005056b24375,10
5853,Піски (Баштанський р-н),4,db03b47b-4d57-11ec-80fb-b8830365bd04,14
5854,Піски (Бродівський р-н),4,14c0e951-8e67-11ec-80fb-b8830365bd04,13
5855,Піски (Волинська обл.),4,98eb94c2-3e45-11eb-80fb-b8830365bd04,3
5856,Піски (Житомирська обл.),4,6db577b7-5a1a-11ea-a970-b8830365ade4,6
5857,Піски (Луганська обл.),4,29a811d9-399c-11e9-acea-005056b24375,12
5858,"Піски (Полтавська обл, Лубенський р-н)",4,364743af-2e63-11eb-80fb-b8830365bd04,16
5859,Піски (Полтавська обл.),4,56b283c7-64d0-11e9-898c-005056b24375,16
5860,Піски (Пустомитівський р-н),4,96875180-5f68-11ec-80fb-b8830365bd04,13
5861,Піски (Сумська обл.),4,c1b54095-964b-11e9-898c-005056b24375,18
5862,Піски (Чернігівська обл.),4,04dccccb-9e3d-11e9-898c-005056b24375,25
5863,Піски-Радьківські,4,4df5a1d5-96cd-11e6-a4c1-005056887b8d,20
5864,Піски-Річицькі,4,72b0d25f-34f2-11ed-a361-48df37b92096,3
5867,Піскошине,4,dca9641d-4a71-11eb-80fb-b8830365bd04,8
5865,Пісків,4,6994d504-a7a2-11e9-b73a-005056b24375,17
5866,Пісківка,2,a92def78-9e16-11e3-9fa0-0050568002cf,10
5868,Пісочин,2,2959a2a4-6183-11e3-b441-0050568002cf,20
5869,Пісочна,4,0a4e0a19-882e-11e9-898c-005056b24375,13
5870,Пістинь,4,ef61953d-76f3-11e9-898c-005056b24375,9
5871,Пістрялово,4,023da647-cf44-11e9-b0c5-005056b24375,7
5872,Пітушків,4,cb062409-18c8-11ed-a361-48df37b92096,17
5873,Піща,4,ec87fce9-dab3-11e9-b48a-005056b24375,3
5874,Піщана,4,8b07c892-cde2-11eb-80fb-b8830365bd04,23
5875,Піщана (Одеська обл.),4,9bd18460-2dd6-11e4-acce-0050568002cf,15
5876,Піщане,4,767d5428-7d71-11e9-898c-005056b24375,18
5877,Піщане (Волинська обл.),4,61adfe7e-5a19-11ea-a970-b8830365ade4,3
5878,Піщане (Луганська обл.),4,d012b490-c775-11ea-a970-b8830365ade4,12
5879,Піщане (Полтавська обл.),4,ddbdccfd-3d6c-11e4-acce-0050568002cf,16
5880,Піщане (Решетилівський р-н),4,c62928fe-cf27-11e9-b0c5-005056b24375,16
5881,Піщане(Черкаська обл.),4,e47acc5b-5561-11e5-8d8d-005056887b8d,23
5882,Піщани,4,3ccf7837-a9b0-11eb-80fb-b8830365bd04,13
5883,Піщаний Брід (Добровеличківський р-н),4,0392e712-454b-11e4-acce-0050568002cf,11
5884,Піщаний Брід (Олександрійський р-н),4,4f9ccedc-a956-11e9-b73a-005056b24375,11
5885,Піщаниця,4,2c926d0e-96cf-11ea-a970-b8830365ade4,6
5886,Піщанка (Вінницька обл.),2,69da416f-3f5d-11de-b509-001d92f78698,2
5887,Піщанка (Харківська обл.),4,43464f72-e596-11eb-80fb-b8830365bd04,20
5888,Піщанка(Дніпропетровська обл.),4,4dde090e-0c77-11e6-971e-005056887b8d,4
5889,Піщатинці,4,c76a350c-e593-11eb-80fb-b8830365bd04,19
5847,Пії,4,ebe5e754-5228-11e9-acea-005056b24375,10
6236,Рава-Руська,1,0680e1c0-bbc6-11e2-8f96-d4ae527baec3,13
6237,Раделичі,4,be79175e-e685-11e9-b48a-005056b24375,13
6238,Раденськ,4,22d787ee-daa7-11e9-b48a-005056b24375,21
6239,Радехів,1,f7062376-4078-11de-b509-001d92f78698,13
6240,Радехів (Любомльський р-н),4,c99e5c7f-6543-11ea-a970-b8830365ade4,3
6241,Радивилів,1,f7062372-4078-11de-b509-001d92f78698,17
6242,Радивонівка,4,40b17175-64d3-11e9-898c-005056b24375,8
6243,Радивонівка (Бердянський р-н),4,37800096-afde-11ea-a970-b8830365ade4,8
6244,Радижеве,4,e0aa6744-7301-11e9-898c-005056b24375,17
6245,Радинка,4,11f5c9b4-b6f3-11eb-80fb-b8830365bd04,10
6253,Радове,4,c46b3005-ede0-11eb-80fb-b8830365bd04,17
6254,Радовель,4,25cac89c-76f0-11e9-898c-005056b24375,6
6255,Радовичі,4,9798f1af-883c-11e9-898c-005056b24375,3
6256,Радомишль,1,69da41f0-3f5d-11de-b509-001d92f78698,6
6257,Радошин,4,aeb06ab3-4e23-11ed-a361-48df37b92096,3
6258,Радошівка,4,05b9152c-e632-11e3-8c4a-0050568002cf,22
6259,Радушне,2,6e0a40da-1620-11e4-acce-0050568002cf,4
6260,Радча,4,46d1dda5-b7bb-11e9-8c22-005056b24375,9
6261,Радченки,4,2ed76cb5-5f8c-11ec-80fb-b8830365bd04,16
6246,Радів,4,434e3f72-4640-11ed-a361-48df37b92096,17
6247,Радівка,4,2e6664db-07dd-11eb-80fb-b8830365bd04,2
6248,Радісне (Іванівський р-н),4,60d46ffc-4625-11ec-80fb-b8830365bd04,15
6249,Радісне (Одеська обл.),4,56a34b17-29c5-11eb-80fb-b8830365bd04,15
6250,Радісне (Херсонська обл.),4,ff186f73-a664-11eb-80fb-b8830365bd04,21
6251,Радісне (Хмельницька обл.),4,3f5d001d-de36-11ea-80fb-b8830365bd04,22
6252,Радісний Сад,4,ae3a5248-82d0-11e9-898c-005056b24375,14
6263,Рай (Бережанський р-н),4,5605983b-e593-11eb-80fb-b8830365bd04,19
6264,Рай-Олександрівка,4,876cf4a5-b79e-11e9-8c22-005056b24375,5
6265,Рай-Оленівка,4,30f273b5-76fa-11e9-898c-005056b24375,20
6266,Райгород,4,c1424054-cf3e-11e9-b0c5-005056b24375,23
6267,Райгород (Вінницька обл.),4,b98ae7ce-f424-11e9-91ff-0025b501a04b,2
6268,Райгородка,4,409f4d03-6aa5-11e6-a9f2-005056887b8d,12
6269,Райгородок(Слов'янський р-н),2,d9a34ff6-1749-11e6-971e-005056887b8d,5
6270,Райки,4,a5b35568-7d69-11e9-898c-005056b24375,6
6271,Райозеро,4,e6ea78ec-672e-11ec-80fb-b8830365bd04,16
6272,Райполе,4,3ecf514d-2e65-11eb-80fb-b8830365bd04,4
6273,Райське(Херсонська обл.),3,87701ebd-1e5e-11e6-971e-005056887b8d,21
6277,Ракобовти,4,08f3d1e2-64f5-11ed-a361-48df37b92096,13
6278,Ракове,4,6473ebc6-a7a6-11e9-b73a-005056b24375,14
6279,Ракове (Закарпатська обл.),4,de40c84c-ede0-11eb-80fb-b8830365bd04,7
6280,Раковець,4,0b2e1fa0-cf46-11e9-b0c5-005056b24375,9
6281,"Раковець (Городенківський р-н.,Ів.-Франк. обл.)",4,5e5b03dc-c773-11ea-a970-b8830365ade4,9
6282,Раковець (Львівська обл.),4,548db4ae-1b20-11ea-8c15-0025b502a06e,13
6283,Раковець (Тернопільська обл.),4,0e30812c-9e06-11eb-80fb-b8830365bd04,19
6284,Раково,4,27281ef9-f91e-11ea-80fb-b8830365bd04,7
6285,Ракош,4,e1a8f609-29bf-11eb-80fb-b8830365bd04,7
6286,Ракошино,4,62242379-7e0d-11e5-b6f7-005056887b8d,7
6274,Раків,4,198b3632-82d0-11e9-898c-005056b24375,9
6275,Раків Ліс,4,25f8db44-9e54-11e9-898c-005056b24375,3
6276,Раківчик,4,0b07ca1a-5a18-11ea-a970-b8830365ade4,9
6287,Ралівка,4,ec2c06dc-5fc4-11e6-a9f2-005056887b8d,13
6288,Раневичі,4,974ff332-8857-11e9-898c-005056b24375,13
6290,Ратне,2,f7062364-4078-11de-b509-001d92f78698,3
6291,Ратнів,4,0f389632-afdc-11ea-a970-b8830365ade4,3
6289,Ратівці (Закарпатська обл.),4,19141d0f-de40-11ea-80fb-b8830365bd04,7
6292,Раухівка,4,291aee31-7d6b-11e9-898c-005056b24375,15
6293,Рафалівка,2,f78813f7-8e46-11e3-b441-0050568002cf,17
6294,Рахиня,4,5d31ed24-7360-11ea-a970-b8830365ade4,9
6296,Рахни-Лісові,4,6df48384-a53f-11e4-a77a-005056887b8d,2
6297,Рахнівка,4,79279a1d-7dd3-11eb-80fb-b8830365bd04,22
6295,Рахів,1,06f87902-4079-11de-b509-001d92f78698,7
6298,Рацеве,4,3aaa7b42-64cd-11e9-898c-005056b24375,23
6299,Рачинці,4,c31de8b2-3d73-11ed-a361-48df37b92096,22
6301,Рашків (Івано-Франківська обл.),4,be6c4a7e-0fe4-11eb-80fb-b8830365bd04,9
6302,Рашків (Чернівецька обл.),4,a8789be5-ec57-11ea-80fb-b8830365bd04,24
6303,Раштівці,4,1fb4bb5c-8745-11eb-80fb-b8830365bd04,19
6300,Рашівка,4,8434dd00-cf27-11e9-b0c5-005056b24375,16
6262,Раївка,4,8240e1fd-883f-11e9-898c-005056b24375,4
6304,Ребедайлівка,4,494cd204-5229-11e9-acea-005056b24375,23
6305,Реваківці,4,0e9da223-a9b1-11eb-80fb-b8830365bd04,24
6306,Ревбинці,4,1ccfbeb3-4e49-11ed-a361-48df37b92096,23
6308,Ревківці,4,8f4e3c49-29c4-11eb-80fb-b8830365bd04,24
6309,Ревне,4,f658d9ae-76f2-11e9-898c-005056b24375,10
6310,Ревне (Чернівецька обл.),4,28ccf5c5-e680-11e9-b48a-005056b24375,24
6311,Ревуха,4,5da2aa30-3e3f-11eb-80fb-b8830365bd04,22
6307,Ревівка,4,eb23c187-dae4-11e9-b48a-005056b24375,23
6312,Реклинець,4,248203e6-b6f0-11eb-80fb-b8830365bd04,13
6313,Ременів,4,8f416d29-2f04-11e6-9e93-005056887b8d,13
6314,Ремчиці,4,18395eb8-462c-11ec-80fb-b8830365bd04,17
6315,Рені,1,00065602-4079-11de-b509-001d92f78698,15
6316,Ренів,4,5100f2c6-f987-11ea-80fb-b8830365bd04,19
6317,Репинне,4,cc728283-07e0-11eb-80fb-b8830365bd04,7
6318,Репужинці,4,05bf1eac-8879-11e9-898c-005056b24375,24
6319,Республіка,4,b1cf633a-f994-11ea-80fb-b8830365bd04,5
6320,Реутинці,4,082ea89e-f980-11ea-80fb-b8830365bd04,18
6321,Речичани,4,bc7e5399-4650-11ec-80fb-b8830365bd04,13
6322,Решетилівка,2,c5f70e46-4bd0-11dd-9198-001d60451983,16
6323,Ржавинці,4,898abd88-dae4-11e9-b48a-005056b24375,24
6324,Ржавчик,4,735776ef-c340-11e9-b0c5-005056b24375,20
6325,Ржищів,1,9e8561d5-f1a0-11e1-a58d-d4ae527baec9,10
6326,Риб'янцеве,4,2a31940d-8857-11e9-898c-005056b24375,12
6327,Рибаківка,4,1d088bee-9e65-11e9-898c-005056b24375,14
6328,Рибальче,4,27ed983e-cf17-11e9-b0c5-005056b24375,21
6329,Рибинськ,4,67cc45d5-9e3d-11e9-898c-005056b24375,25
6330,Рибинське,4,e93bbec7-0fe5-11eb-80fb-b8830365bd04,5
6331,Рибник,4,336ad080-34f7-11ed-a361-48df37b92096,13
6332,Риботин,4,2926b2ee-8833-11e9-898c-005056b24375,25
6333,Рибчинці,4,75c747c0-5f70-11ec-80fb-b8830365bd04,2
6334,Ридодуби,4,56b8671f-2e66-11eb-80fb-b8830365bd04,19
6335,Ридомиль,4,8986ec95-76f9-11e9-898c-005056b24375,19
6336,Рижавка,4,595a2f23-b77a-11e9-8c22-005056b24375,23
6337,Рижани,4,fcb274b3-cf2a-11e9-b0c5-005056b24375,6
6338,Рижанівка,4,8ea76090-d436-11eb-80fb-b8830365bd04,23
6339,Ризине,4,5586da44-d436-11eb-80fb-b8830365bd04,23
6340,Рикове,2,f1acd214-2cf1-11e4-acce-0050568002cf,21
6341,Риковичі,4,25c8995f-9609-11eb-80fb-b8830365bd04,3
6342,Римачі,4,25f8db59-9e54-11e9-898c-005056b24375,3
6343,Рингач,4,a2f465f9-29c4-11eb-80fb-b8830365bd04,24
6344,Рихальське,4,e39b5c67-8841-11e9-898c-005056b24375,6
6345,Рихта,4,1a4cfad7-7dd4-11eb-80fb-b8830365bd04,22
6346,Рихтичі (Львівська обл.),4,74f00b67-b7b6-11e9-8c22-005056b24375,13
6347,Ричагів,4,30175d6f-f429-11e9-91ff-0025b501a04b,13
6379,Роботине,4,abbdc7ff-4699-11ea-b89e-0025b501a04b,8
6380,Рованці,4,5c98d8e9-456a-11e9-acea-005056b24375,3
6381,Ровжі,4,0d88814b-404c-11eb-80fb-b8830365bd04,10
6382,Рогань(Велика Рогань),2,b7cdf14c-c6fb-11e3-95eb-0050568046cd,20
6383,Рогатин,1,f70622d4-4078-11de-b509-001d92f78698,9
6384,Рогачів,4,63790342-a0f9-11ea-a970-b8830365ade4,6
6385,Роги,4,f8d12eeb-b777-11e9-8c22-005056b24375,23
6392,Рогове,4,aefb2527-16d6-11ec-80fb-b8830365bd04,12
6393,Рогозів,4,2d3c37d6-76f4-11e9-898c-005056b24375,10
6386,Рогізка,4,4aaef780-2e6d-11eb-80fb-b8830365bd04,2
6387,Рогізки,4,8750d555-0ce5-11ea-8c15-0025b502a06e,25
6388,Рогізна,4,8463063d-3b1c-11ec-80fb-b8830365bd04,10
6389,Рогізно (Жидачівський р-н),4,bbaa22f6-4d42-11ec-80fb-b8830365bd04,13
6390,Рогізно (Львівська обл.),4,7797a880-de43-11ea-80fb-b8830365bd04,13
6391,Рогізно (Яворівський р-н),4,5ac5affd-4d3f-11ec-80fb-b8830365bd04,13
6394,Родатичі,4,00ed5017-dadd-11e9-b48a-005056b24375,13
6395,Родинське,1,10975679-8a89-11e0-8140-969cd9edcd68,5
6396,Родниківка,4,f3a1d83c-c33a-11e9-b0c5-005056b24375,23
6397,Родниківка (Закарпатська обл.),4,b9233e0b-ec53-11ea-80fb-b8830365bd04,7
6398,Рожанівка,4,af0c0c9c-5f94-11ec-80fb-b8830365bd04,19
6399,Рождественське,4,3fa22abb-9295-11e9-898c-005056b24375,25
6400,Рожеве,4,87ab858c-1a1b-11eb-80fb-b8830365bd04,11
6401,Рожище,1,f7062352-4078-11de-b509-001d92f78698,3
6403,Рожневі Поля,4,f44c51e0-9e05-11eb-80fb-b8830365bd04,9
6404,Рожни,4,fb9056fa-7d6f-11e9-898c-005056b24375,10
6405,Рожни (Хмельницька обл.),4,1cd43ada-7d62-11e9-898c-005056b24375,22
6408,Рожнятів,2,f70622d8-4078-11de-b509-001d92f78698,9
6406,Рожнів,4,58cd303f-76f2-11e9-898c-005056b24375,9
6407,Рожнівка,4,05c8cbd5-0b0e-11ec-80fb-b8830365bd04,25
6402,Рожівка,4,9b2a137f-7d70-11e9-898c-005056b24375,10
6409,Роза,4,457c1af2-afde-11ea-a970-b8830365ade4,8
6410,Розалівка,4,61deceaf-a7a4-11e9-b73a-005056b24375,15
6411,Розаліївка (Білоцерківський р-н),4,b1a99255-3f40-11ed-a361-48df37b92096,10
6412,Розбишівка,4,9368c66a-928f-11e9-898c-005056b24375,16
6413,Розвадів,4,870b90e9-9e67-11e9-898c-005056b24375,13
6414,Розваж,4,7e66c6c3-e67a-11e9-b48a-005056b24375,17
6415,Розважів,4,5d793dec-3607-11ea-b89e-0025b501a04b,10
6418,Роздол,4,b04026bc-5a1a-11ea-a970-b8830365ade4,15
6419,Роздол (Голованівський р-н),4,c30bb095-3d78-11ed-a361-48df37b92096,11
6420,Роздол (Запорізька обл.),4,f6f4cb13-5fc7-11ec-80fb-b8830365bd04,8
6422,Роздолля,4,3be07b77-d424-11eb-80fb-b8830365bd04,11
6423,Роздольне (Донецька обл.),4,c709150c-9283-11e9-898c-005056b24375,5
6424,"Роздольне (Каланчацький р-н., Херсонська обл.)",4,c36b1a4d-c76b-11ea-a970-b8830365ade4,21
6425,Роздольне (Каховський р-н),4,b8515aee-f6dd-11e8-ad0d-005056b24375,21
6421,Роздолівка,4,0849fda4-c346-11e9-b0c5-005056b24375,5
6426,Роздори,4,1bad1a14-96f3-11e8-ad0d-005056b24375,4
6416,Розділ,4,adbd7779-76f5-11e9-898c-005056b24375,13
6417,Роздільна (Одеська обл.),1,db5c896e-391c-11dd-90d9-001a92567626,15
6427,Розжалів,4,f47e7258-64c7-11ec-80fb-b8830365bd04,13
6431,Розквіт,4,05c96064-9e5f-11e9-898c-005056b24375,15
6433,Розкопанці,4,b97229a1-4d42-11ec-80fb-b8830365bd04,10
6432,Розкішне,4,cf4565fe-16d7-11ec-80fb-b8830365bd04,15
6434,Розлив,4,669dea6c-8840-11e9-898c-005056b24375,5
6435,Розлив (Херсонська обл.),4,aa35d48f-464b-11ec-80fb-b8830365bd04,21
6436,Розлуч,4,6a7e5bb0-dadd-11e9-b48a-005056b24375,13
6437,Розничі,4,84cc5031-5fcb-11ec-80fb-b8830365bd04,3
6438,Розношенське,4,70969fe5-1aaf-11ea-8c15-0025b502a06e,11
